order_id,customer_id,restaurant_name,order_date,order_value,delivery_time_mins,rating,cuisine_type,order_status
6003,410,Chianti,2024-01-17,756.93,41,3.7,Italian,Delivered
6004,410,Fatty Bao,2024-01-01,638.1,48,3.3,Asian,Delivered
6005,410,Byg Brewski,2024-01-31,335.62,20,,Continental,Delayed
6006,411,Toit Brewpub,2023-05-07,779.87,50,4.0,Continental,Delivered
6007,411,The Black Rabbit,2024-03-30,239.96,42,4.0,Continental,Delivered
6008,411,CTR,2023-09-17,237.01,42,4.2,South Indian,Delivered
6009,411,Toit Brewpub,2023-04-04,787.06,61,3.1,Continental,Delivered
6010,411,Shivaji Military Hotel,2023-08-22,622.86,47,3.5,Mutton,Delivered
6011,411,Brahmin Coffee Bar,2024-06-09,700.91,36,4.7,South Indian,Delivered
6012,411,Hole in the Wall Cafe,2023-12-15,615.93,40,3.7,Cafe,Delivered
6013,411,Karavalli,2024-06-13,479.22,25,4.3,Coastal,Delivered
6014,411,Byg Brewski,2023-11-05,439.06,21,,Continental,Delayed
6015,411,CTR,2024-12-02,847.51,50,4.4,South Indian,Delivered
6016,411,Hole in the Wall Cafe,2024-02-10,482.2,73,3.4,Cafe,Delivered
6017,411,Empire Restaurant,2023-08-07,352.88,68,3.5,North Indian,Delivered
6018,411,Byg Brewski,2023-11-19,697.84,62,3.6,Continental,Delivered
6019,411,Koshys,2023-07-09,801.16,68,3.1,Continental,Delivered
6020,411,Vidyarthi Bhavan,2024-04-27,461.84,43,4.5,South Indian,Delivered
6021,411,Brahmin Coffee Bar,2024-01-07,482.18,40,4.6,South Indian,Delivered
6022,411,Hole in the Wall Cafe,2023-05-21,306.8,31,4.1,Cafe,Delivered
6023,411,Nagarjuna,2024-06-10,624.9,66,,Andhra,Delayed
6024,411,Truffles,2023-11-26,597.31,36,4.3,Burgers,Delivered
6025,411,Shivaji Military Hotel,2023-12-15,426.4,26,,Mutton,Cancelled
6026,411,Manis Cafe,2024-08-20,328.97,45,4.7,South Indian,Delivered
6027,411,Chianti,2023-06-20,573.61,40,3.7,Italian,Delivered
6028,411,Brahmin Coffee Bar,2024-07-20,425.71,21,4.0,South Indian,Delivered
6029,411,Empire Restaurant,2024-09-26,401.09,70,3.6,North Indian,Delivered
6030,411,Punjab Grill,2023-06-30,668.68,52,,North Indian,Delayed
6031,411,CTR,2024-08-27,786.65,75,3.5,South Indian,Delivered
6032,411,Koshys,2024-01-01,677.62,68,,Continental,Cancelled
6033,411,Hole in the Wall Cafe,2024-07-08,619.58,67,3.4,Cafe,Delivered
6034,411,Toit Brewpub,2024-01-08,770.79,50,4.0,Continental,Delivered
6035,411,Chianti,2023-12-20,458.47,67,3.2,Italian,Delivered
6036,411,Koshys,2023-10-09,559.34,39,4.1,Continental,Delivered
6037,411,Toit Brewpub,2023-09-04,573.61,64,3.4,Continental,Delivered
6038,411,Manis Cafe,2023-09-13,278.16,38,4.7,South Indian,Delivered
6039,411,CTR,2023-08-04,323.1,62,3.4,South Indian,Delivered
6040,411,Vidyarthi Bhavan,2023-09-28,286.53,45,4.6,South Indian,Delivered
6041,411,Toit Brewpub,2023-08-20,680.49,24,3.9,Continental,Delivered
6042,411,Koshys,2023-09-22,635.23,51,3.7,Continental,Delivered
6043,411,Nagarjuna,2024-01-01,602.3,31,4.4,Andhra,Delivered
6044,412,Koshys,2023-09-02,259.56,41,4.1,Continental,Delivered
6045,412,Vidyarthi Bhavan,2023-07-31,539.46,64,3.8,South Indian,Delivered
6046,412,Meghana Foods,2023-05-11,687.45,70,3.6,Biryani,Delivered
6047,412,Shivaji Military Hotel,2023-07-11,815.37,71,2.9,Mutton,Delivered
6048,412,Karavalli,2023-11-07,658.34,51,3.8,Coastal,Delivered
6049,412,Corner House,2024-04-10,437.38,51,4.4,Desserts,Delivered
6050,412,The Black Rabbit,2023-11-20,374.67,37,3.9,Continental,Delivered
6051,412,Shivaji Military Hotel,2023-07-09,796.31,26,4.1,Mutton,Delivered
6052,412,CTR,2024-02-27,804.24,53,4.1,South Indian,Delivered
6053,412,Corner House,2024-03-20,395.43,72,3.9,Desserts,Delivered
6054,412,Empire Restaurant,2023-12-15,520.85,61,2.8,North Indian,Delivered
6055,412,The Black Rabbit,2024-10-07,712.6,51,3.5,Continental,Delivered
6056,412,Truffles,2024-06-10,521.97,57,3.2,Burgers,Delivered
6057,412,Fatty Bao,2024-06-07,700.06,32,4.3,Asian,Delivered
6058,412,Shivaji Military Hotel,2023-08-04,460.95,34,3.7,Mutton,Delivered
6059,412,Brahmin Coffee Bar,2023-08-02,752.43,50,4.1,South Indian,Delivered
6060,412,Byg Brewski,2023-10-03,201.99,27,4.3,Continental,Delivered
6061,412,Corner House,2023-12-21,597.17,33,4.4,Desserts,Delivered
6062,412,Manis Cafe,2023-05-17,352.85,30,4.2,South Indian,Delivered
6063,412,Nagarjuna,2023-04-28,441.7,50,3.5,Andhra,Delivered
6064,412,Toit Brewpub,2024-07-12,398.78,58,3.0,Continental,Delivered
6065,412,The Black Rabbit,2023-09-04,522.84,44,3.4,Continental,Delivered
6066,412,Karavalli,2023-07-09,675.96,55,3.8,Coastal,Delivered
6067,412,Fatty Bao,2023-09-12,579.8,47,3.5,Asian,Delivered
6068,412,Byg Brewski,2023-11-17,504.18,48,4.0,Continental,Delivered
6069,412,Koshys,2023-11-20,229.26,48,3.4,Continental,Delivered
6070,412,Nagarjuna,2023-10-08,655.94,36,,Andhra,Delayed
6071,412,Shivaji Military Hotel,2023-09-25,276.76,74,3.2,Mutton,Delivered
6072,412,Hole in the Wall Cafe,2024-02-10,598.15,37,3.9,Cafe,Delivered
6073,412,Byg Brewski,2023-11-03,418.44,49,3.8,Continental,Delivered
6074,412,Sanchez,2023-08-01,513.4,68,3.2,Mexican,Delivered
6075,412,Sanchez,2024-04-24,238.78,74,3.5,Mexican,Delivered
6076,412,Meghana Foods,2023-07-21,158.61,23,4.2,Biryani,Delivered
6077,412,Shivaji Military Hotel,2023-10-26,405.02,44,3.8,Mutton,Delivered
6078,413,Corner House,2023-07-18,237.98,31,4.2,Desserts,Delivered
6079,413,Empire Restaurant,2023-10-30,314.01,28,,North Indian,Delayed
6080,413,The Black Rabbit,2023-04-06,410.3,41,3.6,Continental,Delivered
6081,413,Koshys,2024-03-13,369.64,59,,Continental,Cancelled
6082,414,Byg Brewski,2023-08-15,234.03,31,4.4,Continental,Delivered
6083,414,Hole in the Wall Cafe,2023-06-05,590.44,55,3.7,Cafe,Delivered
6084,414,Hole in the Wall Cafe,2023-11-02,807.61,32,4.1,Cafe,Delivered
6085,414,Punjab Grill,2024-10-03,719.07,34,4.0,North Indian,Delivered
6086,414,Fatty Bao,2024-08-21,499.66,46,3.2,Asian,Delivered
6087,414,Manis Cafe,2024-11-17,703.67,41,4.9,South Indian,Delivered
6088,414,Koshys,2023-11-15,642.98,62,2.9,Continental,Delivered
6089,414,Meghana Foods,2023-12-04,800.36,63,3.2,Biryani,Delivered
6090,414,Vidyarthi Bhavan,2023-12-29,464.05,45,4.5,South Indian,Delivered
6091,415,Corner House,2023-11-19,395.86,62,3.3,Desserts,Delivered
6092,415,Punjab Grill,2023-03-09,535.8,40,3.7,North Indian,Delivered
6093,415,Nagarjuna,2023-04-09,537.53,71,3.5,Andhra,Delivered
6094,415,Punjab Grill,2024-08-08,504.21,62,2.7,North Indian,Delivered
6095,415,Manis Cafe,2023-02-09,290.34,65,3.6,South Indian,Delivered
6096,415,Brahmin Coffee Bar,2023-02-10,583.01,67,3.5,South Indian,Delivered
6097,415,Brahmin Coffee Bar,2023-10-29,409.67,75,3.7,South Indian,Delivered
6098,415,Truffles,2023-03-03,181.81,71,3.2,Burgers,Delivered
6099,415,Truffles,2023-05-18,224.73,69,3.1,Burgers,Delivered
6100,415,Punjab Grill,2023-11-29,801.86,70,2.7,North Indian,Delivered
6101,415,Shivaji Military Hotel,2024-01-31,719.96,48,3.6,Mutton,Delivered
6102,415,Chianti,2023-05-13,305.89,30,3.8,Italian,Delivered
6103,415,The Black Rabbit,2023-03-07,174.74,64,,Continental,Delayed
6104,415,Brahmin Coffee Bar,2023-12-07,332.56,22,,South Indian,Cancelled
6105,415,Byg Brewski,2023-10-19,263.32,27,4.1,Continental,Delivered
6106,415,The Black Rabbit,2023-09-09,482.36,22,4.1,Continental,Delivered
6107,415,Koshys,2024-01-08,664.51,48,3.9,Continental,Delivered
6108,415,Empire Restaurant,2023-08-26,810.41,71,2.8,North Indian,Delivered
6109,415,Vidyarthi Bhavan,2024-08-09,355.56,42,5.0,South Indian,Delivered
6110,415,Sanchez,2024-06-05,501.54,61,3.2,Mexican,Delivered
6111,415,Manis Cafe,2024-01-16,463.29,71,3.6,South Indian,Delivered
6112,415,Corner House,2024-01-02,480.84,68,3.5,Desserts,Delivered
6113,415,Vidyarthi Bhavan,2023-05-05,161.49,38,5.0,South Indian,Delivered
6114,416,Empire Restaurant,2023-11-24,516.1,45,3.9,North Indian,Delivered
6115,416,Manis Cafe,2023-04-04,417.68,60,3.6,South Indian,Delivered
6116,416,Corner House,2023-09-10,458.32,21,4.6,Desserts,Delivered
6117,416,CTR,2023-04-05,385.0,75,4.0,South Indian,Delivered
6118,416,Chianti,2024-10-26,484.29,28,3.7,Italian,Delivered
6119,416,Fatty Bao,2023-05-21,365.43,39,4.1,Asian,Delivered
6120,416,Koshys,2024-03-15,776.94,67,3.5,Continental,Delivered
6121,416,Fatty Bao,2023-05-21,432.41,33,4.0,Asian,Delivered
6122,416,Koshys,2023-07-14,791.41,40,4.3,Continental,Delivered
6123,416,Shivaji Military Hotel,2023-07-09,697.64,35,3.8,Mutton,Delivered
6124,416,Nagarjuna,2023-07-13,698.4,61,3.5,Andhra,Delivered
6125,416,Shivaji Military Hotel,2023-12-04,689.29,62,3.2,Mutton,Delivered
6126,416,Brahmin Coffee Bar,2023-11-16,647.04,57,3.9,South Indian,Delivered
6127,416,The Black Rabbit,2024-11-29,739.52,51,3.5,Continental,Delivered
6128,416,Fatty Bao,2023-08-09,185.65,27,4.2,Asian,Delivered
6129,416,Truffles,2024-01-03,816.69,51,4.1,Burgers,Delivered
6130,416,The Black Rabbit,2023-09-16,221.85,54,,Continental,Cancelled
6131,416,Sanchez,2024-04-27,226.01,38,3.8,Mexican,Delivered
6132,416,CTR,2023-09-18,377.86,26,,South Indian,Cancelled
6133,416,Koshys,2023-09-08,258.35,48,3.5,Continental,Delivered
6134,416,Vidyarthi Bhavan,2023-08-21,500.41,48,4.1,South Indian,Delivered
6135,416,Toit Brewpub,2024-09-17,770.47,70,3.5,Continental,Delivered
6136,416,Chianti,2024-05-29,404.7,39,4.0,Italian,Delivered
6137,416,Byg Brewski,2024-04-25,233.81,59,,Continental,Cancelled
6138,416,Truffles,2023-11-06,497.23,68,,Burgers,Delayed
6139,416,Toit Brewpub,2023-10-01,728.89,44,4.5,Continental,Delivered
6140,416,Punjab Grill,2024-04-10,383.08,25,4.2,North Indian,Delivered
6141,416,Koshys,2023-09-23,348.75,31,4.0,Continental,Delivered
6142,416,Vidyarthi Bhavan,2024-04-18,439.86,58,4.1,South Indian,Delivered
6143,416,Nagarjuna,2024-08-22,737.5,25,4.3,Andhra,Delivered
6144,416,Punjab Grill,2023-10-11,566.46,55,3.1,North Indian,Delivered
6145,416,Meghana Foods,2023-10-29,533.31,58,3.3,Biryani,Delivered
6146,416,Manis Cafe,2024-03-13,779.27,67,3.4,South Indian,Delivered
6147,416,Meghana Foods,2024-03-31,346.92,65,3.7,Biryani,Delivered
6148,416,Nagarjuna,2024-04-15,339.18,74,3.6,Andhra,Delivered
6149,416,Empire Restaurant,2024-08-30,347.69,32,3.9,North Indian,Delivered
6150,416,Truffles,2024-03-30,722.08,55,3.6,Burgers,Delivered
6151,417,Empire Restaurant,2023-11-11,391.27,75,3.4,North Indian,Delivered
6152,417,Nagarjuna,2024-02-23,589.9,28,4.5,Andhra,Delivered
6153,417,Meghana Foods,2023-08-25,528.82,43,4.2,Biryani,Delivered
6154,417,Byg Brewski,2023-12-15,457.02,31,4.4,Continental,Delivered
6155,417,Brahmin Coffee Bar,2023-06-23,634.59,33,4.2,South Indian,Delivered
6156,417,Hole in the Wall Cafe,2023-10-22,663.31,53,4.0,Cafe,Delivered
6157,417,Toit Brewpub,2023-11-20,258.26,48,3.5,Continental,Delivered
6158,417,The Black Rabbit,2023-11-13,767.46,48,3.2,Continental,Delivered
6159,417,Empire Restaurant,2024-09-05,355.03,57,3.3,North Indian,Delivered
6160,417,Punjab Grill,2024-03-01,630.2,68,,North Indian,Delayed
6161,417,Karavalli,2023-08-29,201.05,59,3.5,Coastal,Delivered
6162,417,Hole in the Wall Cafe,2024-03-10,730.48,30,4.5,Cafe,Delivered
6163,417,Byg Brewski,2023-11-19,572.48,36,,Continental,Cancelled
6164,418,The Black Rabbit,2023-05-04,296.47,48,3.5,Continental,Delivered
6165,418,Truffles,2023-04-25,649.22,45,3.9,Burgers,Delivered
6166,419,Manis Cafe,2023-06-02,790.6,35,4.3,South Indian,Delivered
6167,419,Shivaji Military Hotel,2023-07-11,607.93,32,3.7,Mutton,Delivered
6168,420,Fatty Bao,2023-02-27,722.46,45,3.8,Asian,Delivered
6169,420,Vidyarthi Bhavan,2023-08-14,233.46,54,3.8,South Indian,Delivered
6170,420,Byg Brewski,2023-09-28,790.11,73,3.6,Continental,Delivered
6171,420,Brahmin Coffee Bar,2023-07-26,343.22,24,,South Indian,Cancelled
6172,421,Hole in the Wall Cafe,2023-03-12,210.61,35,3.9,Cafe,Delivered
6173,421,Meghana Foods,2023-02-09,448.41,63,3.4,Biryani,Delivered
6174,422,CTR,2023-10-05,815.4,38,4.4,South Indian,Delivered
6175,422,Toit Brewpub,2024-03-12,753.98,71,3.0,Continental,Delivered
6176,422,Karavalli,2024-03-10,796.54,28,4.2,Coastal,Delivered
6177,422,Sanchez,2024-03-14,820.8,64,2.8,Mexican,Delivered
6178,422,Empire Restaurant,2024-03-21,386.15,70,,North Indian,Delayed
6179,422,Truffles,2023-07-06,173.22,23,4.2,Burgers,Delivered
6180,423,Vidyarthi Bhavan,2023-06-28,516.42,65,3.9,South Indian,Delivered
6181,423,Koshys,2024-10-22,445.86,31,4.4,Continental,Delivered
6182,423,Sanchez,2023-07-21,215.06,33,3.8,Mexican,Delivered
6183,423,Corner House,2023-07-30,308.22,22,,Desserts,Delayed
6184,423,Punjab Grill,2023-09-11,678.1,25,4.2,North Indian,Delivered
6185,423,Meghana Foods,2023-12-16,258.54,58,,Biryani,Cancelled
6186,423,Fatty Bao,2024-07-28,177.69,31,3.9,Asian,Delivered
6187,423,Corner House,2024-01-03,727.73,51,,Desserts,Cancelled
6188,423,Byg Brewski,2024-06-09,520.75,65,3.4,Continental,Delivered
6189,423,Punjab Grill,2023-10-25,772.83,34,,North Indian,Delayed
6190,423,Brahmin Coffee Bar,2024-01-04,467.46,31,4.1,South Indian,Delivered
6191,423,CTR,2023-12-19,619.54,27,4.3,South Indian,Delivered
6192,423,Hole in the Wall Cafe,2024-06-12,354.15,69,3.6,Cafe,Delivered
6193,424,Punjab Grill,2024-01-02,482.89,54,3.1,North Indian,Delivered
6194,424,Nagarjuna,2023-10-02,429.85,68,,Andhra,Delayed
6195,424,Hole in the Wall Cafe,2023-12-16,834.65,73,3.2,Cafe,Delivered
6196,424,Nagarjuna,2023-05-05,530.91,73,3.7,Andhra,Delivered
6197,424,Meghana Foods,2023-05-12,673.37,75,,Biryani,Delayed
6198,424,CTR,2024-12-13,460.66,66,3.5,South Indian,Delivered
6199,424,Shivaji Military Hotel,2023-08-12,561.29,69,3.0,Mutton,Delivered
6200,424,Brahmin Coffee Bar,2023-08-14,680.15,35,4.1,South Indian,Delivered
6201,424,Nagarjuna,2024-07-16,208.38,21,3.9,Andhra,Delivered
6202,424,Brahmin Coffee Bar,2023-07-08,744.45,40,4.1,South Indian,Delivered
6203,424,Fatty Bao,2023-12-16,294.95,23,,Asian,Delayed
6204,424,Fatty Bao,2023-08-02,308.7,45,4.3,Asian,Delivered
6205,424,CTR,2023-08-15,283.21,55,4.5,South Indian,Delivered
6206,424,Punjab Grill,2023-09-02,557.46,27,4.0,North Indian,Delivered
6207,424,Manis Cafe,2023-07-05,616.11,68,3.4,South Indian,Delivered
6208,424,Truffles,2023-08-26,158.13,58,3.7,Burgers,Delivered
6209,424,Punjab Grill,2024-01-19,596.38,71,3.3,North Indian,Delivered
6210,424,Koshys,2024-02-13,480.29,58,3.2,Continental,Delivered
6211,424,Nagarjuna,2023-10-03,811.66,27,4.0,Andhra,Delivered
6212,424,Fatty Bao,2023-11-18,188.03,50,4.0,Asian,Delivered
6213,424,Meghana Foods,2024-02-13,267.33,30,4.1,Biryani,Delivered
6214,424,Punjab Grill,2024-10-15,615.0,48,3.3,North Indian,Delivered
6215,424,Truffles,2024-03-19,255.81,51,3.7,Burgers,Delivered
6216,424,Koshys,2024-12-13,235.42,30,4.0,Continental,Delivered
6217,424,Byg Brewski,2024-06-15,230.74,58,3.6,Continental,Delivered
6218,424,Empire Restaurant,2023-12-11,372.07,50,,North Indian,Delayed
6219,424,Nagarjuna,2023-08-28,231.21,30,4.4,Andhra,Delivered
6220,425,Punjab Grill,2023-10-19,620.96,33,3.6,North Indian,Delivered
6221,425,Hole in the Wall Cafe,2023-05-02,334.59,73,3.6,Cafe,Delivered
6222,425,The Black Rabbit,2023-03-30,367.19,45,,Continental,Delayed
6223,425,Sanchez,2023-05-01,720.07,42,3.9,Mexican,Delivered
6224,425,Empire Restaurant,2023-04-10,213.53,61,3.6,North Indian,Delivered
6225,425,Truffles,2023-11-26,222.99,49,3.4,Burgers,Delivered
6226,425,Empire Restaurant,2023-04-28,466.35,26,4.1,North Indian,Delivered
6227,426,Shivaji Military Hotel,2023-02-12,416.48,40,,Mutton,Delayed
6228,427,Manis Cafe,2023-01-16,696.8,38,4.8,South Indian,Delivered
6229,427,Vidyarthi Bhavan,2023-10-23,236.08,74,,South Indian,Cancelled
6230,427,Toit Brewpub,2023-03-28,645.15,39,4.5,Continental,Delivered
6231,427,Hole in the Wall Cafe,2023-03-28,611.21,40,,Cafe,Delayed
6232,427,Byg Brewski,2023-04-08,816.63,29,3.9,Continental,Delivered
6233,427,Corner House,2024-05-05,707.62,28,4.6,Desserts,Delivered
6234,427,Fatty Bao,2023-11-01,714.69,23,,Asian,Delayed
6235,427,Manis Cafe,2023-04-03,345.35,59,3.4,South Indian,Delivered
6236,428,The Black Rabbit,2023-06-12,682.87,36,3.7,Continental,Delivered
6237,428,Nagarjuna,2024-02-11,156.68,57,3.6,Andhra,Delivered
6238,428,Corner House,2023-12-23,767.16,26,4.1,Desserts,Delivered
6239,428,Shivaji Military Hotel,2023-05-18,598.54,61,3.2,Mutton,Delivered
6240,428,Meghana Foods,2023-03-31,743.48,51,3.9,Biryani,Delivered
6241,428,Chianti,2024-04-24,374.86,73,3.3,Italian,Delivered
6242,428,Sanchez,2023-03-02,309.2,71,3.3,Mexican,Delivered
6243,428,Nagarjuna,2023-05-14,364.51,60,3.2,Andhra,Delivered
6244,428,Shivaji Military Hotel,2023-07-12,730.85,43,,Mutton,Cancelled
6245,428,The Black Rabbit,2023-11-12,174.1,68,3.1,Continental,Delivered
6246,428,Vidyarthi Bhavan,2024-03-10,735.68,73,4.2,South Indian,Delivered
6247,428,CTR,2024-02-03,706.61,36,4.9,South Indian,Delivered
6248,428,Empire Restaurant,2023-03-28,428.48,53,3.5,North Indian,Delivered
6249,428,Meghana Foods,2023-12-23,268.41,67,3.6,Biryani,Delivered
6250,428,Karavalli,2023-04-13,549.36,42,4.5,Coastal,Delivered
6251,428,Punjab Grill,2023-12-31,428.75,66,2.8,North Indian,Delivered
6252,428,Corner House,2023-07-04,594.81,24,4.3,Desserts,Delivered
6253,429,Toit Brewpub,2024-02-04,602.26,67,,Continental,Cancelled
6254,429,Fatty Bao,2023-01-18,212.32,52,3.8,Asian,Delivered
6255,429,Chianti,2023-05-17,764.74,41,4.1,Italian,Delivered
6256,429,Shivaji Military Hotel,2023-03-19,423.12,25,3.6,Mutton,Delivered
6257,429,Brahmin Coffee Bar,2023-01-31,810.01,53,,South Indian,Cancelled
6258,429,Toit Brewpub,2023-05-23,231.29,64,,Continental,Delayed
6259,429,Nagarjuna,2023-03-05,606.9,70,3.1,Andhra,Delivered
6260,429,Manis Cafe,2023-04-06,639.68,61,,South Indian,Cancelled
6261,429,Empire Restaurant,2023-09-07,655.7,63,3.5,North Indian,Delivered
6262,429,CTR,2023-05-29,777.47,48,4.2,South Indian,Delivered
6263,429,Byg Brewski,2024-01-27,646.24,49,3.5,Continental,Delivered
6264,429,Manis Cafe,2023-03-31,821.48,56,3.4,South Indian,Delivered
6265,429,Chianti,2023-03-12,743.87,43,3.9,Italian,Delivered
6266,429,Karavalli,2024-08-03,574.81,71,4.1,Coastal,Delivered
6267,429,Brahmin Coffee Bar,2023-11-26,467.68,49,4.1,South Indian,Delivered
6268,429,Truffles,2023-07-12,209.55,28,4.3,Burgers,Delivered
6269,429,Truffles,2023-09-15,185.51,35,4.3,Burgers,Delivered
6270,429,Koshys,2023-07-10,274.68,68,3.4,Continental,Delivered
6271,429,Corner House,2024-01-03,222.51,65,3.8,Desserts,Delivered
6272,429,Toit Brewpub,2023-08-22,784.44,34,4.4,Continental,Delivered
6273,429,Byg Brewski,2023-08-25,642.71,68,3.3,Continental,Delivered
6274,429,Brahmin Coffee Bar,2023-07-11,223.38,57,3.9,South Indian,Delivered
6275,429,Sanchez,2023-10-27,293.57,48,3.9,Mexican,Delivered
6276,429,Empire Restaurant,2023-07-01,668.42,47,3.9,North Indian,Delivered
6277,429,Byg Brewski,2023-06-06,716.8,20,4.3,Continental,Delivered
6278,430,Punjab Grill,2023-06-28,338.97,73,3.1,North Indian,Delivered
6279,430,Sanchez,2024-02-21,596.56,20,,Mexican,Delayed
6280,430,Shivaji Military Hotel,2024-09-15,306.33,54,3.2,Mutton,Delivered
6281,430,Chianti,2023-07-26,364.34,37,3.9,Italian,Delivered
6282,430,Punjab Grill,2023-07-14,838.59,74,3.1,North Indian,Delivered
6283,430,Manis Cafe,2024-01-02,513.15,61,,South Indian,Cancelled
6284,430,Empire Restaurant,2024-04-16,507.82,62,2.9,North Indian,Delivered
6285,430,Shivaji Military Hotel,2023-12-05,190.57,53,,Mutton,Delayed
6286,430,Hole in the Wall Cafe,2024-05-01,537.33,50,3.8,Cafe,Delivered
6287,430,Hole in the Wall Cafe,2024-04-12,475.15,67,,Cafe,Delayed
6288,430,Corner House,2024-08-26,744.88,26,,Desserts,Delayed
6289,430,Punjab Grill,2023-08-20,437.68,69,2.7,North Indian,Delivered
6290,430,Fatty Bao,2023-10-09,313.05,33,4.2,Asian,Delivered
6291,430,Truffles,2023-12-01,563.2,26,4.6,Burgers,Delivered
6292,431,Empire Restaurant,2023-11-07,629.63,73,3.0,North Indian,Delivered
6293,431,Truffles,2024-03-24,813.54,49,3.4,Burgers,Delivered
6294,431,Meghana Foods,2023-12-18,526.92,46,3.6,Biryani,Delivered
6295,431,Corner House,2023-05-22,181.56,43,4.4,Desserts,Delivered
6296,431,Toit Brewpub,2023-07-15,831.64,73,3.1,Continental,Delivered
6297,431,Sanchez,2024-01-06,320.68,37,4.2,Mexican,Delivered
6298,431,The Black Rabbit,2023-07-06,552.87,41,4.1,Continental,Delivered
6299,431,Shivaji Military Hotel,2024-06-10,808.04,44,4.1,Mutton,Delivered
6300,431,Meghana Foods,2023-07-18,261.23,72,,Biryani,Cancelled
6301,431,Koshys,2023-09-07,613.0,50,3.7,Continental,Delivered
6302,431,Manis Cafe,2023-12-02,525.98,20,4.8,South Indian,Delivered
6303,431,Nagarjuna,2024-04-01,378.65,37,4.1,Andhra,Delivered
6304,431,Punjab Grill,2023-09-24,279.81,36,,North Indian,Delayed
6305,431,Koshys,2023-08-07,794.85,25,,Continental,Cancelled
6306,431,Hole in the Wall Cafe,2024-02-14,156.73,71,3.7,Cafe,Delivered
6307,431,Fatty Bao,2023-08-03,371.17,61,3.2,Asian,Delivered
6308,431,Meghana Foods,2023-08-12,330.25,24,4.1,Biryani,Delivered
6309,431,Koshys,2023-08-16,186.51,67,3.4,Continental,Delivered
6310,431,Truffles,2023-10-16,699.64,73,,Burgers,Delayed
6311,431,Byg Brewski,2024-01-14,184.32,36,3.8,Continental,Delivered
6312,431,Meghana Foods,2023-08-23,328.41,38,4.5,Biryani,Delivered
6313,431,Fatty Bao,2024-04-11,356.98,53,,Asian,Delayed
6314,431,Koshys,2024-11-17,163.25,30,,Continental,Delayed
6315,432,Vidyarthi Bhavan,2023-10-17,192.36,40,,South Indian,Delayed
6316,432,Hole in the Wall Cafe,2023-04-28,205.38,58,,Cafe,Delayed
6317,432,Empire Restaurant,2023-04-14,397.03,70,3.5,North Indian,Delivered
6318,432,Sanchez,2023-04-28,546.3,63,2.8,Mexican,Delivered
6319,432,Empire Restaurant,2023-08-04,457.43,41,4.4,North Indian,Delivered
6320,432,Nagarjuna,2023-06-10,628.63,24,4.3,Andhra,Delivered
6321,432,Brahmin Coffee Bar,2024-05-13,720.29,72,3.8,South Indian,Delivered
6322,432,Shivaji Military Hotel,2023-07-07,431.4,27,4.0,Mutton,Delivered
6323,432,Fatty Bao,2023-09-27,327.79,26,3.9,Asian,Delivered
6324,432,The Black Rabbit,2024-02-25,813.85,38,3.7,Continental,Delivered
6325,432,Corner House,2023-07-06,529.57,25,4.8,Desserts,Delivered
6326,432,Truffles,2023-08-26,319.46,74,3.6,Burgers,Delivered
6327,432,Nagarjuna,2023-07-21,648.67,69,3.4,Andhra,Delivered
6328,432,Chianti,2023-12-03,377.23,49,3.8,Italian,Delivered
6329,432,Byg Brewski,2023-10-23,164.01,56,3.8,Continental,Delivered
6330,432,Manis Cafe,2023-12-10,531.09,74,,South Indian,Cancelled
6331,432,Vidyarthi Bhavan,2024-03-24,542.24,61,4.0,South Indian,Delivered
6332,433,Shivaji Military Hotel,2024-07-02,597.02,50,3.4,Mutton,Delivered
6333,433,Nagarjuna,2024-08-03,797.66,74,3.5,Andhra,Delivered
6334,433,Shivaji Military Hotel,2023-07-14,395.43,37,4.2,Mutton,Delivered
6335,433,Empire Restaurant,2024-10-06,526.76,47,3.3,North Indian,Delivered
6336,433,Punjab Grill,2024-02-11,815.28,47,3.4,North Indian,Delivered
6337,433,Chianti,2023-09-30,775.89,27,4.1,Italian,Delivered
6338,433,Manis Cafe,2023-09-16,577.85,56,3.8,South Indian,Delivered
6339,433,Chianti,2024-10-03,742.78,51,3.9,Italian,Delivered
6340,433,Punjab Grill,2024-02-24,168.31,40,4.0,North Indian,Delivered
6341,434,The Black Rabbit,2024-04-29,362.11,51,3.0,Continental,Delivered
6342,434,Hole in the Wall Cafe,2024-01-20,846.05,50,4.0,Cafe,Delivered
6343,434,Punjab Grill,2023-12-09,811.25,74,3.4,North Indian,Delivered
6344,434,Meghana Foods,2023-12-19,407.97,64,3.2,Biryani,Delivered
6345,434,Corner House,2024-05-02,698.97,22,4.5,Desserts,Delivered
6346,434,Sanchez,2024-09-17,376.64,40,3.9,Mexican,Delivered
6347,435,Nagarjuna,2023-05-07,399.86,67,3.4,Andhra,Delivered
6348,436,Brahmin Coffee Bar,2024-01-17,632.89,35,,South Indian,Delayed
6349,436,Manis Cafe,2023-06-28,778.95,21,,South Indian,Delayed
6350,436,Punjab Grill,2023-07-07,663.61,30,3.9,North Indian,Delivered
6351,436,Hole in the Wall Cafe,2023-09-18,620.58,44,,Cafe,Cancelled
6352,436,CTR,2024-03-22,843.68,65,3.7,South Indian,Delivered
6353,436,The Black Rabbit,2023-10-05,314.33,72,,Continental,Cancelled
6354,436,Toit Brewpub,2023-08-06,626.94,69,3.3,Continental,Delivered
